Date,Close/Last,Open,High,Low
10/03/2016,92.0656,93.9104,94.7286,91.1947
09/30/2016,94.005,96.2705,97.0241,93.9489
09/29/2016,95.0103,95.0772,96.0022,93.5866
09/28/2016,95.6741,93.1463,96.1712,91.6383
09/27/2016,92.9834,93.5331,93.8052,91.7341
09/26/2016,94.4519,96.1305,97.2818,94.4419
09/23/2016,95.7621,98.2631,98.9723,95.176
09/22/2016,98.7783,100.3577,101.7645,97.6163
09/21/2016,99.2003,93.6345,99.4624,93.6312
09/20/2016,92.4334,92.3337,93.0604,91.4661
09/19/2016,92.2802,92.3676,93.3684,91.7312
09/16/2016,91.4995,91.9218,93.3088,90.3034
09/15/2016,92.7072,92.0318,94.1139,90.3353
09/14/2016,92.2839,93.1062,94.3832,91.3956
09/13/2016,92.2361,95.6334,95.6334,91.0503
09/12/2016,96.7537,91.7825,97.3341,91.4762
09/09/2016,93.4576,98.0147,98.0147,92.8855
09/08/2016,99.2779,100.8582,101.7307,98.6916
09/07/2016,101.0776,101.1512,101.3517,98.4441
09/06/2016,101.5545,98.0087,101.5672,97.9018
09/02/2016,96.632,95.1116,97.1852,94.5034
09/01/2016,93.3186,89.667,93.4733,89.0305
08/31/2016,90.17,90.5149,91.5012,89.8374
08/30/2016,91.8447,95.8347,96.2577,91.0455
08/29/2016,96.9341,94.6673,97.9625,94.6673
08/26/2016,95.7968,98.2642,100.2307,94.7806
08/25/2016,96.5135,94.7197,98.0295,93.8668
08/24/2016,95.342,102.3508,102.3653,94.8104
08/23/2016,103.8927,106.3452,106.6363,103.7657
08/22/2016,105.7069,105.5934,106.0387,104.7076
08/19/2016,107.6854,109.1935,109.1935,107.3161
08/18/2016,110.7232,110.0908,110.9564,109.1395
08/17/2016,109.2391,109.7461,110.0722,106.6049
08/16/2016,110.8336,111.9612,112.2838,110.3096
08/15/2016,111.4694,111.8522,113.0404,111.1001
08/12/2016,111.7283,113.5754,114.4712,111.3118
08/11/2016,112.2924,112.7971,114.7121,111.9997
08/10/2016,112.7306,113.0828,114.4233,111.7562
08/09/2016,111.1031,110.922,111.9066,110.5228
08/08/2016,110.3855,109.367,112.0603,109.218
08/05/2016,109.6133,111.4297,111.4351,108.2981
08/04/2016,112.8261,111.8047,113.5823,111.8047
08/03/2016,111.9309,112.2148,112.381,110.2214
08/02/2016,112.8556,112.622,114.1682,112.0558
08/01/2016,111.6088,110.7218,111.7683,109.1296
07/29/2016,110.2772,108.8886,111.0713,108.4135
07/28/2016,107.7405,108.0446,109.0396,105.8681
07/27/2016,107.5867,104.2194,108.3089,102.6303
07/26/2016,102.9966,101.2278,103.6437,99.8784
07/25/2016,99.8912,102.7399,102.7399,98.6496
07/22/2016,103.7416,103.0417,104.3059,102.6141
07/21/2016,104.0422,101.1611,104.5676,101.0629
07/20/2016,100.4728,104.9064,104.9064,100.1028
07/19/2016,106.7994,107.9743,108.208,106.5915
07/18/2016,108.4206,107.5029,108.4255,106.7562
07/15/2016,107.7334,107.2604,108.9058,107.1551
07/14/2016,108.4075,106.9313,108.6097,105.0785
07/13/2016,108.4576,106.7396,109.1419,106.0651
07/12/2016,105.2105,107.7842,108.615,105.1766
07/11/2016,108.2007,106.3654,108.8923,106.1901
07/08/2016,107.1938,103.9972,107.5047,103.4928
07/07/2016,103.8386,105.788,105.8171,103.2145
07/06/2016,106.8569,104.6105,107.2443,104.59
07/05/2016,103.4696,103.4419,104.4119,100.7281
07/01/2016,102.4964,99.4058,102.8052,99.4043
06/30/2016,97.6396,96.9268,97.7763,95.4732
06/29/2016,95.7991,94.2752,96.9898,94.2752
06/28/2016,93.2694,92.9059,94.8497,92.6857
06/27/2016,94.0624,94.4474,96.2179,91.6133
06/24/2016,93.7043,91.3698,95.3874,91.3618
06/23/2016,90.4333,90.3088,91.5342,89.6245
06/22/2016,90.8858,89.5053,90.9598,88.3198
06/21/2016,89.2548,90.0744,90.0769,88.7331
06/20/2016,91.0188,89.3375,91.6495,88.2587
06/17/2016,90.3402,90.8738,91.9866,89.1918
06/16/2016,89.8605,93.3688,94.9896,88.8941
06/15/2016,92.4205,88.574,93.5393,88.5671
06/14/2016,88.5158,90.7532,90.8587,87.3028
06/13/2016,90.5824,91.4847,92.7143,89.4115
06/10/2016,90.393,92.6433,94.1943,89.9595
06/09/2016,92.3394,91.5588,92.4972,90.6882
06/08/2016,91.6118,89.536,93.6906,89.5084
06/07/2016,88.6307,88.9011,89.9295,88.1752
06/06/2016,89.9079,89.3409,90.1136,87.8633
06/03/2016,89.0633,82.0394,89.2266,82.0394
06/02/2016,80.646,79.7961,81.5877,79.2674
06/01/2016,80.435,81.0448,81.7645,79.0549
05/31/2016,80.5769,79.0089,82.1807,78.6179
05/27/2016,79.4095,81.2621,82.0326,79.0676
05/26/2016,82.1244,83.0503,84.4521,81.474
05/25/2016,82.2265,79.5196,82.8313,77.9908
05/24/2016,80.1541,84.3607,84.3873,80.0513
05/23/2016,85.0985,84.2285,86.5505,83.0255
05/20/2016,85.4441,86.1462,86.4994,83.1324
05/19/2016,85.3363,82.5495,85.5413,80.75
05/18/2016,83.6799,90.1545,90.4886,83.5075
05/17/2016,90.9337,88.8595,92.4422,87.986
05/16/2016,89.2092,88.1973,90.8437,88.1973
05/13/2016,86.9802,86.674,88.615,86.3474
05/12/2016,86.4887,88.5045,89.5723,85.898
05/11/2016,88.2466,86.6874,89.2718,85.2557
05/10/2016,85.5865,82.552,85.9215,81.7075
05/09/2016,82.4756,87.3191,87.3454,82.2815
05/06/2016,88.5291,86.0243,89.6822,85.9684
05/05/2016,85.1476,84.4561,86.5382,83.6904
05/04/2016,83.2669,85.9676,87.8071,82.7009
05/03/2016,87.2271,90.5909,90.8044,86.7005
05/02/2016,90.7272,93.2794,93.6585,89.6707
04/29/2016,92.8456,87.6955,92.867,87.6925
04/28/2016,86.8963,83.8216,87.9507,83.8216
04/27/2016,83.4337,82.3482,83.6127,81.1419
04/26/2016,82.0668,80.6511,82.1371,79.1823
04/25/2016,80.1579,80.9147,81.5792,79.4943
04/22/2016,80.8552,82.3581,83.6612,79.9706
04/21/2016,82.59,82.4019,84.2149,81.4521
04/20/2016,81.5177,82.9778,85.268,81.1066
04/19/2016,82.9873,79.5688,83.4132,79.5688
04/18/2016,78.4336,78.4618,78.8074,77.0511
04/15/2016,77.9156,76.2734,78.4337,75.298
04/14/2016,75.9653,78.0785,78.2955,74.8121
04/13/2016,78.4261,79.328,80.3571,78.238
04/12/2016,79.9092,79.121,80.4542,77.922
04/11/2016,78.6299,74.5297,78.8601,74.5297
04/08/2016,74.0185,71.2261,74.5218,71.224
04/07/2016,71.0861,70.628,71.6854,70.6201
04/06/2016,69.8823,69.0276,69.9828,68.3736
04/05/2016,69.6121,68.1899,69.7609,67.5737
04/04/2016,67.6308,69.5635,69.5695,67.4745
04/01/2016,69.7164,68.4989,69.7164,66.7067
03/31/2016,69.5064,70.9529,71.342,69.4823
03/30/2016,70.3223,70.5513,71.1145,68.7211
03/29/2016,70.7509,67.0939,71.225,66.7055
03/28/2016,67.2182,67.8227,67.919,65.9276
03/24/2016,67.4804,66.1365,67.7882,65.4499
03/23/2016,66.1027,70.0337,70.0337,66.0694
03/22/2016,71.3174,72.086,72.6189,70.7804
03/21/2016,71.4304,70.5802,72.3214,70.2749
03/18/2016,71.175,70.9662,72.5173,70.7123
03/17/2016,70.9231,72.1153,73.8067,70.7017
03/16/2016,71.3878,66.1312,71.5077,65.1519
03/15/2016,66.7542,65.851,66.8408,64.4731
03/14/2016,66.3682,68.7179,69.1599,66.1687
03/11/2016,68.0889,69.1937,70.1218,67.8054
03/10/2016,69.2784,67.2893,69.8147,67.0213
03/09/2016,66.6006,64.5484,67.1738,63.3569
03/08/2016,65.8755,69.3283,70.03,65.4556
03/07/2016,68.9358,67.512,70.4615,67.512
03/04/2016,66.7529,67.3427,70.8013,66.1536
03/03/2016,66.8874,64.1528,67.3372,64.0436
03/02/2016,64.0184,61.8599,64.2959,61.463
03/01/2016,61.6125,64.3568,64.62,61.1579
02/29/2016,63.9199,62.5492,64.0266,62.5458
02/26/2016,61.8995,63.2419,63.659,61.4337
02/25/2016,63.5266,62.5333,63.7099,61.9984
02/24/2016,62.89,63.1026,65.0551,62.0025
02/23/2016,62.3854,61.9699,63.1905,61.7082
02/22/2016,61.4652,59.7371,62.08,59.3678
02/19/2016,60.5276,61.2132,62.2659,60.3798
02/18/2016,61.5537,57.972,61.8762,57.6107
02/17/2016,58.708,57.5514,59.3562,57.2041
02/16/2016,57.2361,60.0436,60.0436,56.6698
02/12/2016,60.6445,58.0077,60.7557,57.4242
02/11/2016,58.7608,56.2081,60.1347,56.2081
02/10/2016,55.4009,53.8986,55.4641,51.8497
02/09/2016,54.3447,57.0989,57.6271,54.0787
02/08/2016,56.7758,55.7996,58.717,55.7758
02/05/2016,55.3048,51.9352,55.3493,50.6992
02/04/2016,52.624,50.7103,53.6683,50.6942
02/03/2016,50.019,46.6614,50.0668,46.6614
02/02/2016,46.2469,46.9007,47.1314,45.5609
02/01/2016,47.364,46.4643,47.6662,46.4557
01/29/2016,45.9611,44.5368,46.0359,44.5192
01/28/2016,44.7145,45.1471,45.6777,43.9364
01/27/2016,45.6615,44.2536,45.7222,43.8483
01/26/2016,44.4389,42.6281,44.7822,42.628
01/25/2016,42.0886,41.2547,42.4502,41.2273
01/22/2016,40.9238,40.2385,41.5909,39.8886
01/21/2016,40.6235,39.7436,40.7314,38.9693
01/20/2016,40.103,39.5171,40.4285,38.6179
01/19/2016,38.8385,41.5769,41.6918,38.3646
01/15/2016,41.4152,42.2166,42.5933,41.1538
01/14/2016,41.5179,42.6427,43.0206,40.8329
01/13/2016,43.0522,42.7312,43.7211,42.189
01/12/2016,42.8484,44.0636,44.1036,41.8437
01/11/2016,44.3775,47.2316,47.5404,43.9435
01/08/2016,47.0985,47.5261,47.739,46.346
01/07/2016,48.4619,47.3146,48.9781,46.9164
01/06/2016,46.81,46.6692,47.4218,46.6593
01/05/2016,46.178,46.5995,46.7286,45.7799
01/04/2016,46.4045,45.7767,47.1126,45.5361
12/31/2015,45.2966,45.0872,45.4885,44.8175
12/30/2015,45.1967,45.5602,45.5686,44.9101
12/29/2015,46.1501,46.4289,46.7023,45.5956
12/28/2015,45.7784,47.2271,47.2271,45.5963
12/24/2015,47.8061,47.0137,47.996,47.0126
12/23/2015,46.7105,45.649,46.7641,45.6471
12/22/2015,45.3563,45.1307,46.0122,45.1047
12/21/2015,45.3339,45.1296,46.0378,45.1145
12/18/2015,44.5358,43.5874,45.3982,43.5874
12/17/2015,43.2133,46.1068,46.1068,43.1832
12/16/2015,46.6955,45.3081,46.9075,45.3081
12/15/2015,44.6836,44.9076,45.334,44.1816
12/14/2015,44.5655,47.0451,47.1103,44.5436
12/11/2015,47.4059,46.8261,48.1994,46.504
12/10/2015,47.3658,47.0235,48.2434,46.9225
12/09/2015,47.2075,47.1601,48.2821,46.741
12/08/2015,46.4731,47.211,47.297,45.9814
12/07/2015,47.3016,49.3823,49.3823,46.9313
12/04/2015,49.9517,47.5616,49.965,47.5616
12/03/2015,47.168,46.8931,47.8902,46.636
12/02/2015,46.5447,47.0636,47.3544,45.7643
12/01/2015,47.6915,46.3267,47.7675,45.9296
11/30/2015,46.1542,45.1689,46.2439,45.1457
11/27/2015,44.9182,45.191,45.4768,44.7529
11/25/2015,45.9645,45.6089,46.7217,45.3313
11/24/2015,46.1515,44.8562,46.3615,44.8562
11/23/2015,44.4156,44.3868,44.9068,44.0888
11/20/2015,44.7732,46.7218,47.0825,44.5373
11/19/2015,46.5198,45.9042,46.9912,45.6661
11/18/2015,45.4788,43.8264,45.5763,43.3482
11/17/2015,43.6285,45.79,45.7995,43.4408
11/16/2015,46.1073,45.8014,46.598,45.8014
11/13/2015,45.5575,45.011,45.9152,44.8694
11/12/2015,45.2338,45.207,46.425,44.5012
11/11/2015,45.9441,45.6541,46.1248,45.2414
11/10/2015,45.6776,46.2904,46.5703,45.6035
11/09/2015,47.0478,45.9973,47.1667,45.2249
11/06/2015,46.0081,47.4912,47.4945,45.6932
11/05/2015,48.2381,50.3919,50.3919,47.913
11/04/2015,50.4863,52.3347,52.6688,50.365
11/03/2015,51.847,51.378,52.3307,50.9579
11/02/2015,51.9188,51.0587,52.3969,50.3758
10/30/2015,51.4512,52.1897,53.0759,51.4467
10/29/2015,52.2497,53.7129,54.4396,51.8805
10/28/2015,54.0904,55.145,57.2957,53.2078
10/27/2015,54.5724,54.2924,55.2634,53.5923
10/26/2015,54.5394,56.1909,56.217,54.5369
10/23/2015,56.304,55.2748,56.687,54.3487
10/22/2015,54.8865,53.6348,55.486,53.5947
10/21/2015,53.6472,55.1646,55.1646,53.3909
10/20/2015,55.6421,53.9913,56.1687,53.945
10/19/2015,53.5854,55.7005,56.1276,53.3593
10/16/2015,56.0277,57.8266,58.1449,55.9718
10/15/2015,57.9615,57.3212,58.1223,56.3852
10/14/2015,57.7772,54.7888,57.9308,54.7888
10/13/2015,54.0576,53.8305,55.1633,53.2409
10/12/2015,53.9456,56.7209,57.0712,53.4273
10/09/2015,56.0386,54.5657,56.2597,54.5657
10/08/2015,53.6515,53.3517,55.9147,52.9488
10/07/2015,53.9777,53.6549,54.4857,52.917
10/06/2015,53.383,51.8882,54.1012,51.8729
10/05/2015,51.276,49.2043,51.372,49.1821
10/02/2015,49.0241,46.1419,49.0521,46.1099
10/01/2015,45.1969,46.7617,47.3625,44.9715
09/30/2015,46.2499,44.5182,46.251,44.3201
09/29/2015,44.8432,44.8959,45.9296,44.6209
09/28/2015,44.6265,46.3383,46.3383,44.5397
09/25/2015,47.2749,47.2844,47.6247,46.838
09/24/2015,47.8896,45.3455,48.0129,45.3229
09/23/2015,44.6064,45.7767,45.9921,44.4794
09/22/2015,45.2336,46.4705,46.4705,44.9471
09/21/2015,47.4451,48.3284,48.542,47.3598
09/18/2015,48.6746,48.8353,49.7722,47.6641
09/17/2015,48.4672,46.9521,49.0432,46.3906
09/16/2015,47.3075,44.7831,47.3727,44.7831
09/15/2015,44.2727,44.2251,45.3357,44.012
09/14/2015,44.2702,44.6191,45.1285,43.5505
09/11/2015,45.0302,44.0446,45.1456,42.7246
09/10/2015,44.4393,44.8681,45.4191,44.164
09/09/2015,44.4848,45.5215,46.0119,44.2242
09/08/2015,45.7744,45.4451,46.3935,45.0771
09/04/2015,45.3295,45.2905,45.4651,44.263
09/03/2015,45.6249,45.6551,47.8771,45.5883
09/02/2015,46.2309,46.7098,47.3682,45.2562
09/01/2015,46.8073,48.4699,49.4457,46.6925
08/31/2015,48.4267,48.1712,48.6301,46.6439
08/28/2015,48.8243,46.8754,49.3229,46.8683
08/27/2015,46.8385,44.1847,47.4916,44.0044
08/26/2015,43.9686,45.8983,45.9042,43.591
08/25/2015,46.1859,48.5913,48.7599,46.0514
08/24/2015,48.0886,51.7493,52.8056,47.7731
08/21/2015,52.1732,54.1431,54.736,51.8727
08/20/2015,53.7545,52.5123,54.6502,52.5123
08/19/2015,51.959,50.8895,52.2461,50.8895
08/18/2015,50.5557,50.8632,51.1457,49.8688
08/17/2015,51.5649,50.1281,51.7542,50.1281
08/14/2015,49.7123,50.7757,51.293,49.3423
08/13/2015,50.0941,52.1672,52.1719,49.7911
08/12/2015,52.8626,50.3118,52.911,50.3078
08/11/2015,49.4727,49.4396,49.6218,47.6529
08/10/2015,49.239,45.9682,49.2643,45.4025
08/07/2015,45.6957,45.9521,47.5134,45.4557
08/06/2015,45.8563,44.7767,46.6867,44.4506
08/05/2015,44.5064,45.9928,46.6925,44.46
08/04/2015,45.6745,45.9505,46.5353,45.1405
08/03/2015,45.5389,47.3389,47.3389,45.3852
07/31/2015,47.5673,47.2089,47.9955,46.896
07/30/2015,46.6437,48.0482,48.0482,46.3628
07/29/2015,48.3725,47.4055,48.8235,47.1088
07/28/2015,47.4678,47.0026,47.9826,46.8684
07/27/2015,46.6601,48.2037,49.7702,46.3407
07/24/2015,48.5194,46.8514,48.7954,45.7378
07/23/2015,47.2934,50.0416,50.1507,47.0352
07/22/2015,49.6465,49.4588,50.3131,48.2359
07/21/2015,50.0083,48.8716,51.2536,48.8657
07/20/2015,48.6344,53.4329,53.4329,48.5284
07/17/2015,54.2019,56.4206,56.4206,54.1121
07/16/2015,56.8977,57.2967,57.3321,56.6016
07/15/2015,57.3475,58.6342,58.6342,57.2518
07/14/2015,59.0043,59.3569,59.9924,59.0043
07/13/2015,59.4838,58.5486,59.4838,57.5781
07/10/2015,59.0067,59.9483,60.1908,58.7031
07/09/2015,59.6943,60.8318,60.9312,59.4239
07/08/2015,59.9519,60.7386,61.4094,59.8659
07/07/2015,60.4147,62.4615,62.4615,59.9422
07/06/2015,63.5016,62.3382,64.0416,61.8981
07/02/2015,62.6465,61.6087,62.6925,61.6087
07/01/2015,61.3673,63.0504,63.0504,61.0863
06/30/2015,63.1413,63.5003,64.1577,62.7672
06/29/2015,63.9105,64.7697,64.9816,63.8277
06/26/2015,64.6792,64.8812,65.3375,64.6424
06/25/2015,65.1015,65.8013,66.1328,64.9482
06/24/2015,65.8527,65.6618,66.4326,65.5644
06/23/2015,65.7439,65.268,66.1983,65.2104
06/22/2015,65.5999,66.1731,66.3633,65.5513
06/19/2015,66.6473,68.1218,68.2656,66.3132
06/18/2015,68.368,68.1595,68.9396,68.07
06/17/2015,67.4469,65.8944,67.5369,65.4253
06/16/2015,65.9917,66.6235,66.6235,65.8881
06/15/2015,66.9489,66.3212,67.7413,65.9694
06/12/2015,66.5461,66.9367,67.2724,66.2655
06/11/2015,67.1264,68.1596,68.1596,66.9454
06/10/2015,68.4706,68.4418,68.9617,68.0713
06/09/2015,67.5594,68.415,69.0595,67.4683
06/08/2015,68.1271,67.9104,68.1271,67.0037
06/05/2015,67.7164,68.2075,68.2245,66.9941
06/04/2015,68.634,68.5469,68.7388,68.0285
06/03/2015,69.2492,70.1773,70.5582,68.9731
06/02/2015,70.5276,69.6281,70.9227,69.6227
06/01/2015,69.2914,70.1022,70.6648,69.1347
05/29/2015,69.7,69.8584,70.3766,69.274
05/28/2015,69.8295,68.7006,69.899,68.1735
05/27/2015,68.7554,68.6205,68.9314,67.9251
05/26/2015,68.6895,70.0475,70.0632,68.2806
05/22/2015,71.2458,71.7696,71.9827,71.1055
05/21/2015,71.8502,71.9934,72.2177,71.602
05/20/2015,72.0665,72.1878,72.8599,72.0389
05/19/2015,71.9755,73.8004,73.8177,71.9525
05/18/2015,74.867,75.3541,75.8086,74.7148
05/15/2015,75.1228,74.7542,75.9233,74.4515
05/14/2015,75.3615,75.9469,77.0595,75.1095
05/13/2015,75.2409,74.38,75.8779,74.38
05/12/2015,73.5277,73.0656,73.8259,72.8547
05/11/2015,72.7846,72.6671,73.4273,72.1874
05/08/2015,72.467,72.057,72.9011,71.3432
05/07/2015,71.7892,71.1731,71.8736,69.8845
05/06/2015,71.5389,73.2916,73.4504,71.2249
05/05/2015,72.926,74.2894,74.8375,72.473
05/04/2015,73.4526,73.8939,74.5692,73.1484
05/01/2015,73.1862,72.3285,73.4286,72.1658
04/30/2015,72.8668,73.8038,73.8038,71.9515
04/29/2015,74.7143,74.1431,75.4112,73.711
04/28/2015,74.1181,72.0808,74.3163,72.0686
04/27/2015,71.6779,70.5167,73.0026,70.5167
04/24/2015,69.954,70.4681,71.3621,69.7923
04/23/2015,70.6339,69.5615,71.0586,69.1446
04/22/2015,69.3804,71.0804,71.1735,69.3021
04/21/2015,71.2172,71.0531,71.6681,70.5453
04/20/2015,71.2023,70.6759,71.2669,70.018
04/17/2015,70.9462,71.1971,71.9875,70.5782
04/16/2015,70.8964,72.1844,72.6354,70.5589
04/15/2015,71.8344,69.3614,71.9962,69.3599
04/14/2015,69.1101,68.5345,69.6514,68.4062
04/13/2015,68.2981,69.1959,69.3922,68.2499
04/10/2015,69.2725,68.2884,69.3841,68.2884
04/09/2015,67.6734,67.4083,68.2073,66.9839
04/08/2015,68.0797,69.2134,69.4687,67.6975
04/07/2015,69.0699,69.9697,70.5368,68.9359
04/06/2015,70.4771,68.8693,70.8222,68.8693
04/02/2015,67.9561,68.4536,69.1696,67.3131
04/01/2015,68.8989,66.0443,69.1001,66.0443
03/31/2015,65.4986,66.3565,66.7903,65.0999
03/30/2015,66.5198,66.8831,67.3528,66.1292
03/27/2015,67.7277,68.1009,68.6739,66.7497
03/26/2015,68.3877,70.3917,71.4693,67.8507
03/25/2015,69.4872,71.0994,71.4409,69.4309
03/24/2015,70.5578,70.8577,71.1492,69.9958
03/23/2015,70.8051,69.5833,70.9856,69.5785
03/20/2015,69.2688,67.6762,70.2731,67.6762
03/19/2015,67.23,67.3433,67.8323,66.1482
03/18/2015,67.5761,64.1687,67.6632,63.7597
03/17/2015,64.393,64.8948,65.8925,64.1838
03/16/2015,65.4975,65.7277,65.999,64.0744
03/13/2015,65.5786,65.5515,65.675,63.551
03/12/2015,65.5705,66.3882,66.8849,64.8977
03/11/2015,65.9665,63.834,66.0988,62.481
03/10/2015,63.7801,64.8712,65.9785,63.2296
03/09/2015,65.2277,67.9423,67.9645,64.9936
03/06/2015,67.5997,71.5485,71.5485,67.2302
03/05/2015,72.5337,72.9387,73.7518,72.0945
03/04/2015,72.6917,73.7114,73.8475,72.3746
03/03/2015,73.8072,75.4137,76.2583,73.5707
03/02/2015,75.2559,76.9217,76.9683,74.7168
02/27/2015,76.9364,76.0978,77.6304,76.0978
02/26/2015,75.8365,76.2825,76.6126,75.6528
02/25/2015,75.3954,74.6879,75.6983,74.4297
02/24/2015,73.9809,73.7301,74.8007,73.3384
02/23/2015,74.2342,73.771,75.1316,73.2327
02/20/2015,74.2837,74.9205,76.1704,74.2519
02/19/2015,74.6759,76.518,76.7136,74.4181
02/18/2015,76.4711,74.7697,76.6634,73.9172
02/17/2015,74.7956,76.4858,76.4898,74.6281
02/13/2015,77.1212,77.2261,78.1212,76.9211
02/12/2015,76.4797,75.8071,76.9257,75.4832
02/11/2015,75.3732,76.9954,77.1907,75.0956
02/10/2015,76.8809,77.3824,77.4764,76.0775
